ID,Customer_Age,Churn,CHI_Score_Month,CHI_Score,Support_Cases_Month,Support_Cases,SP_Month,SP,Logins,Blog_Articles,Views, Days_Since_Last_Login
" 3,971 ",3,0,2.00,2.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
" 3,972 ",7,0,79.00,32.00,0.00,0.00,0.00,0.00,19.00,1.00,0.00,2.00
" 3,973 ",8,0,203.00,-21.00,5.00,-12.00,3.00,0.06,32.00,-1.00,3289.00,0.00
" 3,974 ",8,0,123.00,1.00,0.00,-1.00,0.00,-3.00,49.00,1.00,-219.00,0.00
" 3,975 ",9,0,121.00,-28.00,0.00,-1.00,0.00,-3.00,-16.00,-2.00,1298.00,-1.00
" 3,976 ",9,0,72.00,-41.00,0.00,0.00,0.00,0.00,-15.00,-1.00,-122.00,7.00
" 3,977 ",9,0,127.00,47.00,0.00,0.00,0.00,0.00,57.00,2.00,-40.00,0.00
" 3,978 ",9,1,0.00,-25.00,0.00,0.00,0.00,0.00,-6.00,0.00,13.00,-7.00
" 3,979 ",8,0,76.00,15.00,0.00,-1.00,0.00,-3.00,42.00,-1.00,-204.00,5.00
" 3,980 ",9,0,134.00,-11.00,1.00,-1.00,3.00,0.00,-25.00,0.00,-111.00,0.00
" 3,981 ",9,0,40.00,-37.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,-13.00
" 3,982 ",9,0,106.00,21.00,5.00,5.00,3.20,3.20,40.00,7.00,-19.00,-1.00
" 3,983 ",7,0,85.00,39.00,0.00,0.00,0.00,0.00,-8.00,0.00,4.00,0.00
" 3,984 ",9,1,173.00,62.00,0.00,0.00,0.00,0.00,35.00,-3.00,-134.00,0.00
" 3,985 ",8,0,160.00,5.00,1.00,0.00,3.00,0.00,-11.00,0.00,189.00,-1.00
" 3,986 ",6,0,52.00,-25.00,0.00,0.00,0.00,0.00,11.00,0.00,1504.00,9.00
" 3,987 ",8,0,79.00,17.00,0.00,0.00,0.00,0.00,42.00,1.00,967.00,8.00
" 3,988 ",9,0,218.00,0.00,3.00,-5.00,3.00,0.00,-75.00,-8.00,766.00,0.00
" 3,989 ",9,0,60.00,-11.00,0.00,0.00,0.00,0.00,-11.00,0.00,-48.00,-1.00
" 3,990 ",9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 3,991 ",9,0,106.00,15.00,1.00,-1.00,3.00,0.00,-36.00,0.00,1595.00,1.00
" 3,992 ",8,0,103.00,11.00,0.00,0.00,0.00,0.00,61.00,2.00,440.00,0.00
" 3,993 ",7,0,126.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,26.00,-2.00
" 3,994 ",6,0,25.00,0.00,0.00,-2.00,0.00,-3.00,-4.00,0.00,0.00,13.00
" 3,995 ",9,0,108.00,13.00,0.00,-1.00,0.00,-3.00,-4.00,0.00,-3.00,0.00
" 3,996 ",9,0,141.00,-25.00,2.00,1.00,3.00,0.00,96.00,-2.00,0.00,0.00
" 3,997 ",9,0,0.00,-48.00,0.00,0.00,0.00,0.00,-1.00,0.00,1446.00,12.00
" 3,998 ",8,0,133.00,64.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,-1.00
" 3,999 ",7,0,65.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,13.00,4.00
" 4,000 ",8,0,79.00,-11.00,0.00,0.00,0.00,0.00,-4.00,0.00,24.00,0.00
" 4,001 ",7,0,177.00,0.00,0.00,0.00,0.00,0.00,17.00,2.00,-76.00,-1.00
" 4,002 ",8,0,143.00,-3.00,0.00,0.00,0.00,0.00,51.00,1.00,55.00,0.00
" 4,003 ",9,0,16.00,-15.00,0.00,0.00,0.00,0.00,0.00,0.00,-350.00,-15.00
" 4,004 ",8,0,0.00,0.00,1.00,1.00,3.00,3.00,10.00,0.00,0.00,-32.00
" 4,005 ",9,0,144.00,-17.00,0.00,0.00,0.00,0.00,-23.00,-6.00,-255.00,0.00
" 4,006 ",6,1,90.00,25.00,0.00,-1.00,0.00,-3.00,-4.00,0.00,0.00,3.00
" 4,007 ",9,0,113.00,39.00,0.00,0.00,0.00,0.00,1.00,4.00,23.00,-16.00
" 4,008 ",8,0,138.00,-3.00,0.00,0.00,0.00,0.00,10.00,2.00,-380.00,-2.00
" 4,009 ",9,0,148.00,11.00,2.00,1.00,3.00,0.00,37.00,1.00,24.00,0.00
" 4,010 ",3,0,87.00,87.00,2.00,2.00,3.00,3.00,106.00,1.00,0.00,0.00
" 4,011 ",3,0,56.00,56.00,4.00,4.00,2.75,2.75,74.00,0.00,0.00,0.00
" 4,012 ",9,0,82.00,14.00,4.00,1.00,3.00,0.00,-36.00,0.00,-29.00,-101.00
" 4,013 ",9,0,123.00,23.00,0.00,-1.00,0.00,-3.00,42.00,-1.00,-47.00,-7.00
" 4,014 ",7,0,126.00,-13.00,0.00,-2.00,0.00,-2.50,3.00,1.00,460.00,0.00
" 4,015 ",8,0,171.00,-8.00,0.00,-2.00,0.00,-3.00,-32.00,1.00,-10.00,0.00
" 4,016 ",6,0,196.00,52.00,2.00,-1.00,3.00,0.00,50.00,2.00,-329.00,4.00
" 4,017 ",9,0,78.00,-1.00,0.00,0.00,0.00,0.00,6.00,0.00,-38.00,4.00
" 4,018 ",8,0,124.00,-6.00,4.00,2.00,3.00,0.00,74.00,3.00,-137.00,0.00
" 4,019 ",8,0,82.00,-12.00,0.00,0.00,0.00,0.00,23.00,3.00,39.00,-4.00
" 4,020 ",8,1,23.00,-12.00,0.00,0.00,0.00,0.00,-8.00,0.00,1.00,-28.00
" 4,021 ",7,0,57.00,-66.00,0.00,0.00,0.00,0.00,0.00,-2.00,96.00,13.00
" 4,022 ",7,0,129.00,-8.00,0.00,0.00,0.00,0.00,47.00,1.00,-59.00,-1.00
" 4,023 ",8,0,141.00,3.00,1.00,-1.00,4.00,1.50,8.00,2.00,-964.00,-1.00
" 4,024 ",9,0,95.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,-189.00,4.00
" 4,025 ",8,0,41.00,-46.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,-77.00
" 4,026 ",9,0,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,4.00
" 4,027 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.00,31.00
" 4,028 ",9,0,137.00,-5.00,0.00,0.00,0.00,0.00,37.00,0.00,-466.00,0.00
" 4,029 ",9,0,73.00,46.00,0.00,0.00,0.00,0.00,9.00,1.00,8.00,24.00
" 4,030 ",7,0,34.00,-11.00,1.00,0.00,3.00,0.00,3.00,0.00,149.00,-3.00
" 4,031 ",8,0,131.00,47.00,0.00,0.00,0.00,0.00,47.00,-1.00,14.00,-4.00
" 4,032 ",8,0,129.00,-4.00,0.00,-2.00,0.00,-3.00,-31.00,-5.00,-10.00,-5.00
" 4,033 ",9,0,87.00,14.00,5.00,4.00,3.00,0.00,44.00,19.00,131.00,0.00
" 4,034 ",9,0,20.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,131.00,6.00
" 4,035 ",8,0,171.00,12.00,0.00,0.00,0.00,0.00,2.00,-2.00,-94.00,0.00
" 4,036 ",8,0,11.00,11.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,31.00
" 4,037 ",9,0,168.00,-11.00,0.00,0.00,0.00,0.00,36.00,-3.00,-52.00,0.00
" 4,038 ",9,0,32.00,3.00,0.00,0.00,0.00,0.00,-17.00,0.00,5.00,2.00
" 4,039 ",9,0,116.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,-15.00,-2.00
" 4,040 ",9,0,194.00,9.00,0.00,0.00,0.00,0.00,31.00,-2.00,1600.00,0.00
" 4,041 ",8,0,210.00,19.00,1.00,1.00,3.00,3.00,35.00,-1.00,126.00,0.00
" 4,042 ",9,0,70.00,-32.00,0.00,0.00,0.00,0.00,-12.00,0.00,-12.00,-2.00
" 4,043 ",7,0,112.00,0.00,0.00,0.00,0.00,0.00,-12.00,0.00,177.00,0.00
" 4,044 ",6,0,4.00,-9.00,1.00,-3.00,3.00,0.00,-7.00,0.00,0.00,-5.00
" 4,045 ",8,0,201.00,-3.00,0.00,0.00,0.00,0.00,26.00,-3.00,-64.00,-1.00
" 4,046 ",8,0,82.00,-17.00,0.00,-1.00,0.00,-3.00,14.00,-1.00,21.00,-9.00
" 4,047 ",7,0,79.00,41.00,0.00,0.00,0.00,0.00,26.00,1.00,76.00,0.00
" 4,048 ",6,0,51.00,51.00,1.00,0.00,3.00,0.00,55.00,0.00,-4.00,3.00
" 4,049 ",8,0,106.00,-48.00,0.00,-1.00,0.00,-3.00,-38.00,-8.00,-17.00,0.00
" 4,050 ",5,0,248.00,47.00,1.00,0.00,3.00,0.00,111.00,17.00,18.00,0.00
" 4,051 ",8,0,158.00,-28.00,1.00,-1.00,3.00,0.00,-21.00,0.00,-895.00,0.00
" 4,052 ",8,0,0.00,-4.00,0.00,0.00,0.00,0.00,-4.00,0.00,0.00,-48.00
" 4,053 ",8,0,144.00,10.00,1.00,-1.00,3.00,0.00,-38.00,0.00,334.00,-3.00
" 4,054 ",8,0,75.00,-37.00,2.00,1.00,3.00,0.00,1.00,-2.00,18.00,0.00
" 4,055 ",7,1,132.00,-17.00,2.00,-1.00,3.00,0.00,102.00,-1.00,-50.00,4.00
" 4,056 ",6,0,56.00,-34.00,0.00,-8.00,0.00,-2.88,-39.00,0.00,46.00,1.00
" 4,057 ",8,0,167.00,27.00,2.00,-2.00,3.00,0.00,42.00,5.00,-4.00,0.00
" 4,058 ",6,1,74.00,-3.00,0.00,-2.00,0.00,-2.50,-20.00,0.00,3.00,-5.00
" 4,059 ",8,0,180.00,9.00,2.00,1.00,3.00,0.00,68.00,-1.00,97.00,0.00
" 4,060 ",8,0,91.00,12.00,0.00,0.00,0.00,0.00,-1.00,0.00,-29.00,4.00
" 4,061 ",8,0,49.00,-51.00,1.00,-2.00,3.00,0.00,-10.00,-1.00,5.00,5.00
" 4,062 ",8,0,81.00,-43.00,0.00,-2.00,0.00,-3.00,1.00,-3.00,85.00,0.00
" 4,063 ",8,0,179.00,-29.00,1.00,0.00,3.00,0.00,-20.00,-1.00,-25.00,3.00
" 4,064 ",8,0,114.00,-8.00,1.00,0.00,4.00,1.00,3.00,1.00,201.00,0.00
" 4,065 ",8,0,99.00,-28.00,0.00,0.00,0.00,0.00,-17.00,-2.00,31.00,-5.00
" 4,066 ",8,0,111.00,-24.00,1.00,1.00,3.00,3.00,40.00,0.00,-24.00,0.00
" 4,067 ",8,0,169.00,-36.00,0.00,-1.00,0.00,-3.00,-14.00,-8.00,229.00,0.00
" 4,068 ",8,0,224.00,-2.00,3.00,-7.00,3.00,0.00,-5.00,3.00,237.00,0.00
" 4,069 ",8,0,79.00,37.00,1.00,1.00,0.00,0.00,12.00,1.00,0.00,10.00
" 4,070 ",8,0,203.00,-2.00,2.00,0.00,3.00,0.00,22.00,0.00,-245.00,0.00
" 4,071 ",8,0,138.00,16.00,3.00,2.00,3.00,0.00,28.00,0.00,-482.00,-13.00
" 4,072 ",8,0,108.00,-56.00,0.00,-2.00,0.00,-3.00,-1.00,-2.00,-193.00,-21.00
" 4,073 ",8,0,197.00,-35.00,1.00,0.00,3.00,0.00,201.00,-7.00,-252.00,1.00
" 4,074 ",7,0,26.00,-10.00,2.00,2.00,3.00,3.00,38.00,0.00,19.00,31.00
" 4,075 ",7,0,75.00,40.00,0.00,-1.00,0.00,-3.00,13.00,0.00,-16.00,0.00
" 4,076 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,31.00
" 4,077 ",7,0,66.00,35.00,1.00,1.00,3.00,3.00,-3.00,1.00,1.00,-3.00
" 4,078 ",3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 4,079 ",7,0,118.00,2.00,0.00,-1.00,0.00,-3.00,33.00,0.00,-21.00,0.00
" 4,080 ",8,0,162.00,1.00,0.00,-1.00,0.00,-3.00,20.00,-1.00,104.00,-1.00
" 4,081 ",8,0,192.00,-16.00,9.00,6.00,3.00,0.00,96.00,1.00,-574.00,0.00
" 4,082 ",8,0,0.00,-9.00,0.00,0.00,0.00,0.00,-19.00,0.00,-7.00,4.00
" 4,083 ",8,0,11.00,-30.00,0.00,0.00,0.00,0.00,0.00,0.00,-41.00,25.00
" 4,084 ",8,0,195.00,4.00,0.00,-1.00,0.00,-2.00,54.00,1.00,7.00,0.00
" 4,085 ",8,0,138.00,8.00,2.00,2.00,3.00,3.00,42.00,2.00,2.00,3.00
" 4,086 ",7,0,139.00,-8.00,1.00,0.00,3.00,0.00,-4.00,2.00,24.00,0.00
" 4,087 ",8,0,106.00,7.00,0.00,-2.00,0.00,-3.00,49.00,0.00,0.00,0.00
" 4,088 ",8,0,177.00,34.00,5.00,5.00,3.00,3.00,32.00,1.00,-83.00,0.00
" 4,089 ",8,0,107.00,-6.00,4.00,-2.00,3.00,0.00,31.00,-4.00,-8.00,0.00
" 4,090 ",8,0,81.00,-31.00,0.00,0.00,0.00,0.00,-13.00,0.00,-51.00,-2.00
" 4,091 ",8,0,149.00,10.00,4.00,-2.00,3.00,0.00,71.00,6.00,144.00,-1.00
" 4,092 ",6,0,71.00,4.00,0.00,-1.00,0.00,-3.00,117.00,-1.00,121.00,0.00
" 4,093 ",8,0,170.00,-10.00,1.00,-2.00,3.00,0.00,51.00,-1.00,-51.00,0.00
" 4,094 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,31.00
" 4,095 ",17,0,141.00,10.00,1.00,1.00,3.00,3.00,22.00,0.00,91.00,-2.00
" 4,096 ",8,0,78.00,-65.00,0.00,-1.00,0.00,-3.00,-22.00,-1.00,84.00,0.00
" 4,097 ",7,0,22.00,-36.00,0.00,0.00,0.00,0.00,-19.00,0.00,35.00,10.00
" 4,098 ",8,0,31.00,0.00,1.00,1.00,3.00,3.00,-5.00,0.00,-5.00,-13.00
" 4,099 ",8,0,70.00,-72.00,0.00,0.00,0.00,0.00,-14.00,-2.00,13.00,6.00
" 4,100 ",8,0,58.00,-20.00,0.00,0.00,0.00,0.00,-7.00,0.00,-24.00,-11.00
" 4,101 ",8,0,120.00,-10.00,3.00,3.00,3.00,3.00,69.00,-1.00,-202.00,3.00
" 4,102 ",6,0,226.00,38.00,4.00,-1.00,3.00,0.00,355.00,9.00,732.00,-1.00
" 4,103 ",8,0,154.00,-1.00,3.00,3.00,2.67,2.67,62.00,2.00,-177.00,-3.00
" 4,104 ",8,0,144.00,-12.00,1.00,0.00,3.00,0.00,-8.00,-1.00,20.00,-6.00
" 4,105 ",8,0,132.00,-7.00,3.00,2.00,2.67,0.67,7.00,0.00,108.00,0.00
" 4,106 ",5,0,100.00,30.00,7.00,2.00,3.00,0.00,44.00,1.00,0.00,0.00
" 4,107 ",8,0,46.00,-11.00,0.00,0.00,0.00,0.00,3.00,0.00,-37.00,18.00
" 4,108 ",7,0,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,18.00
" 4,109 ",8,0,169.00,35.00,3.00,2.00,3.00,0.00,182.00,0.00,8.00,3.00
" 4,110 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 4,111 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-49.00,31.00
" 4,112 ",8,0,160.00,19.00,0.00,0.00,0.00,0.00,115.00,-1.00,-633.00,0.00
" 4,113 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,31.00
" 4,114 ",8,0,211.00,0.00,1.00,0.00,3.00,0.00,7.00,0.00,284.00,0.00
" 4,115 ",8,0,97.00,-26.00,0.00,0.00,0.00,0.00,-14.00,-2.00,82.00,0.00
" 4,116 ",7,0,0.00,-13.00,0.00,-1.00,0.00,-3.00,-3.00,0.00,1.00,2.00
" 4,117 ",8,0,117.00,-23.00,0.00,-3.00,0.00,-3.00,5.00,1.00,-229.00,-2.00
" 4,118 ",5,0,90.00,-16.00,6.00,5.00,3.00,0.00,45.00,0.00,23.00,-1.00
" 4,119 ",8,0,188.00,-26.00,7.00,3.00,3.00,0.00,18.00,3.00,-5893.00,0.00
" 4,120 ",6,0,95.00,36.00,1.00,-1.00,3.00,0.00,3.00,1.00,27.00,0.00
" 4,121 ",7,0,30.00,25.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,31.00
" 4,122 ",6,0,98.00,5.00,0.00,0.00,0.00,0.00,8.00,0.00,11.00,7.00
" 4,123 ",7,0,55.00,-22.00,0.00,-2.00,0.00,-3.00,-6.00,-1.00,-41.00,3.00
" 4,124 ",7,0,175.00,54.00,0.00,0.00,0.00,0.00,-16.00,2.00,195.00,-1.00
" 4,125 ",7,0,150.00,-44.00,0.00,-1.00,0.00,-3.00,-10.00,-8.00,35.00,0.00
" 4,126 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 4,127 ",8,0,0.00,-16.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,11.00
" 4,128 ",8,0,166.00,49.00,0.00,0.00,0.00,0.00,41.00,0.00,58.00,0.00
" 4,129 ",8,0,78.00,-1.00,0.00,0.00,0.00,0.00,10.00,-1.00,-51.00,0.00
" 4,130 ",7,0,76.00,-3.00,1.00,1.00,3.00,3.00,18.00,-6.00,-12.00,6.00
" 4,131 ",6,0,6.00,-5.00,0.00,0.00,0.00,0.00,23.00,0.00,-3.00,14.00
" 4,132 ",8,0,136.00,8.00,2.00,-2.00,3.00,0.00,34.00,0.00,-49.00,-2.00
" 4,133 ",8,0,19.00,-10.00,0.00,-1.00,0.00,-2.00,-13.00,0.00,37.00,1.00
" 4,134 ",4,0,7.00,1.00,0.00,-1.00,0.00,-3.00,20.00,0.00,0.00,0.00
" 4,135 ",8,0,107.00,-17.00,0.00,0.00,0.00,0.00,4.00,-3.00,-177.00,-1.00
" 4,136 ",8,0,0.00,-25.00,0.00,0.00,0.00,0.00,-13.00,0.00,6.00,6.00
" 4,137 ",9,1,150.00,-5.00,0.00,0.00,0.00,0.00,21.00,-8.00,0.00,0.00
" 4,138 ",8,0,122.00,50.00,1.00,0.00,3.00,0.00,21.00,0.00,37.00,13.00
" 4,139 ",8,0,95.00,-9.00,0.00,-1.00,0.00,-3.00,26.00,0.00,-41.00,-2.00
" 4,140 ",5,0,181.00,30.00,3.00,0.00,2.67,0.67,29.00,6.00,170.00,-2.00
" 4,141 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 4,142 ",8,0,150.00,0.00,0.00,0.00,0.00,0.00,-13.00,-1.00,61.00,0.00
" 4,143 ",8,0,79.00,-10.00,0.00,-1.00,0.00,-3.00,0.00,0.00,2.00,3.00
" 4,144 ",8,0,78.00,0.00,0.00,0.00,0.00,0.00,171.00,0.00,273.00,2.00
" 4,145 ",7,0,170.00,60.00,1.00,0.00,3.00,0.00,10.00,-8.00,1738.00,0.00
" 4,146 ",8,0,60.00,-27.00,0.00,0.00,0.00,0.00,7.00,0.00,-299.00,-2.00
" 4,147 ",8,0,144.00,-11.00,1.00,1.00,3.00,3.00,1.00,0.00,228.00,0.00
" 4,148 ",8,0,103.00,-27.00,0.00,-1.00,0.00,-3.00,4.00,-4.00,734.00,-1.00
" 4,149 ",8,0,243.00,35.00,2.00,1.00,3.00,0.00,107.00,12.00,-1192.00,-1.00
" 4,150 ",7,0,147.00,103.00,1.00,-1.00,3.00,0.00,128.00,1.00,-14.00,0.00
" 4,151 ",8,0,217.00,67.00,10.00,8.00,3.00,1.00,165.00,0.00,381.00,0.00
" 4,152 ",7,0,139.00,63.00,2.00,-2.00,3.00,0.00,18.00,2.00,7.00,0.00
" 4,153 ",2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 4,154 ",11,0,32.00,2.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,5.00
" 4,155 ",15,0,32.00,27.00,1.00,1.00,3.00,3.00,2.00,0.00,0.00,31.00
" 4,156 ",9,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 4,157 ",8,1,37.00,2.00,1.00,1.00,3.00,3.00,6.00,0.00,0.00,-5.00
" 4,158 ",11,0,27.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00
" 4,159 ",10,0,37.00,37.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,31.00
" 4,160 ",10,0,17.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00
" 4,161 ",10,0,0.00,-15.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00,6.00
" 4,162 ",10,0,70.00,20.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,7.00
" 4,163 ",8,0,92.00,42.00,3.00,2.00,2.67,-0.33,15.00,0.00,0.00,5.00
" 4,164 ",9,0,143.00,38.00,1.00,0.00,2.00,-1.00,73.00,0.00,0.00,2.00
" 4,165 ",9,0,24.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,-1.00
" 4,166 ",7,0,53.00,12.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,9.00
" 4,167 ",17,0,47.00,12.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,-3.00
" 4,168 ",18,0,10.00,10.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
" 4,169 ",11,0,72.00,-8.00,1.00,1.00,3.00,3.00,14.00,0.00,0.00,3.00
" 4,170 ",11,0,17.00,17.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,31.00
" 4,171 ",11,1,0.00,-25.00,0.00,0.00,0.00,0.00,-4.00,0.00,0.00,0.00
" 4,172 ",9,0,107.00,57.00,1.00,1.00,3.00,3.00,89.00,0.00,0.00,0.00
" 4,173 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00
" 4,174 ",10,1,72.00,37.00,1.00,0.00,3.00,0.00,22.00,0.00,0.00,-1.00
" 4,175 ",18,0,27.00,2.00,0.00,0.00,0.00,0.00,-6.00,0.00,0.00,-7.00
" 4,176 ",20,0,29.00,-21.00,1.00,0.00,3.00,0.00,11.00,0.00,0.00,4.00
" 4,177 ",18,0,100.00,5.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,4.00
" 4,178 ",7,1,129.00,57.00,0.00,0.00,0.00,0.00,66.00,7.00,11.00,0.00
" 4,179 ",6,0,99.00,65.00,0.00,0.00,0.00,0.00,62.00,0.00,-7.00,-1.00
" 4,180 ",8,0,42.00,-11.00,0.00,0.00,0.00,0.00,-8.00,0.00,323.00,-2.00
" 4,181 ",8,0,151.00,77.00,0.00,0.00,0.00,0.00,12.00,2.00,20.00,4.00
" 4,182 ",8,0,119.00,-64.00,0.00,-2.00,0.00,-3.00,-19.00,-9.00,58.00,1.00
" 4,183 ",8,0,115.00,-23.00,1.00,-2.00,3.00,0.00,-87.00,0.00,-77.00,0.00
" 4,184 ",6,0,103.00,12.00,0.00,0.00,0.00,0.00,-1.00,-2.00,1.00,1.00
" 4,185 ",7,1,88.00,-44.00,0.00,-1.00,0.00,-2.00,-27.00,-1.00,0.00,-2.00
" 4,186 ",5,0,106.00,-64.00,0.00,0.00,0.00,0.00,-30.00,-1.00,328.00,0.00
" 4,187 ",8,0,78.00,-1.00,0.00,0.00,0.00,0.00,17.00,0.00,-3.00,-4.00
" 4,188 ",8,0,179.00,-15.00,0.00,-3.00,0.00,-3.00,57.00,3.00,-225.00,0.00
" 4,189 ",7,0,143.00,44.00,2.00,1.00,2.50,-0.50,43.00,1.00,-225.00,4.00
" 4,190 ",8,0,164.00,-9.00,0.00,0.00,0.00,0.00,-57.00,1.00,-100.00,0.00
" 4,191 ",8,0,47.00,-116.00,1.00,-3.00,3.00,0.00,-115.00,-2.00,14.00,-2.00
" 4,192 ",8,0,11.00,1.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,4.00
" 4,193 ",8,0,103.00,3.00,0.00,0.00,0.00,0.00,149.00,0.00,48.00,0.00
" 4,194 ",8,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,-49.00
" 4,195 ",8,0,61.00,0.00,1.00,-1.00,3.00,0.00,9.00,0.00,16.00,0.00
" 4,196 ",8,0,56.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,-54.00,-2.00
" 4,197 ",8,0,53.00,-71.00,1.00,1.00,3.00,3.00,4.00,-1.00,11.00,9.00
" 4,198 ",8,0,101.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,-63.00,5.00
" 4,199 ",8,0,104.00,7.00,0.00,0.00,0.00,0.00,-7.00,0.00,336.00,3.00
" 4,200 ",8,0,137.00,-23.00,0.00,-1.00,0.00,-3.00,-16.00,3.00,568.00,-1.00
" 4,201 ",7,0,99.00,3.00,0.00,-2.00,0.00,-3.00,26.00,2.00,18.00,0.00
" 4,202 ",7,0,87.00,7.00,0.00,-2.00,0.00,-3.00,-14.00,1.00,-115.00,0.00
" 4,203 ",8,0,74.00,-17.00,1.00,1.00,3.00,3.00,-3.00,-2.00,-33.00,7.00
" 4,204 ",7,0,41.00,20.00,0.00,0.00,0.00,0.00,50.00,0.00,-24.00,-1.00
" 4,205 ",4,0,124.00,116.00,14.00,10.00,3.00,0.00,142.00,1.00,0.00,0.00
" 4,206 ",8,0,111.00,-24.00,0.00,0.00,0.00,0.00,-21.00,-3.00,53.00,0.00
" 4,207 ",5,0,65.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,-4.00,0.00
" 4,208 ",8,0,78.00,-21.00,1.00,-1.00,3.00,0.00,-45.00,0.00,14.00,4.00
" 4,209 ",8,0,96.00,46.00,1.00,1.00,3.00,3.00,136.00,1.00,17.00,0.00
" 4,210 ",6,0,15.00,10.00,0.00,-1.00,0.00,-3.00,8.00,0.00,-8.00,10.00
" 4,211 ",8,0,196.00,39.00,4.00,3.00,3.00,0.00,19.00,19.00,-2723.00,0.00
" 4,212 ",8,0,87.00,10.00,0.00,0.00,0.00,0.00,-6.00,-1.00,35.00,-2.00
" 4,213 ",8,0,156.00,114.00,3.00,3.00,3.00,3.00,63.00,2.00,0.00,3.00
" 4,214 ",8,0,46.00,-38.00,0.00,0.00,0.00,0.00,-5.00,0.00,-48.00,-14.00
" 4,215 ",1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
" 4,216 ",8,0,107.00,34.00,0.00,0.00,0.00,0.00,16.00,3.00,-45.00,-34.00
" 4,217 ",7,0,160.00,30.00,2.00,1.00,3.00,1.00,9.00,0.00,87.00,0.00
" 4,218 ",7,0,96.00,25.00,0.00,-1.00,0.00,-3.00,101.00,0.00,-71.00,0.00
" 4,219 ",6,0,25.00,-46.00,0.00,0.00,0.00,0.00,-8.00,-2.00,-82.00,-2.00
" 4,220 ",8,0,135.00,13.00,5.00,2.00,3.00,0.00,126.00,2.00,-187.00,0.00
" 4,221 ",8,0,0.00,-14.00,0.00,0.00,0.00,0.00,-10.00,0.00,8.00,-4.00
" 4,222 ",7,0,5.00,-36.00,0.00,0.00,0.00,0.00,0.00,-1.00,1.00,4.00
" 4,223 ",5,0,25.00,6.00,0.00,-3.00,0.00,-3.00,-10.00,0.00,0.00,4.00
" 4,224 ",7,0,190.00,2.00,0.00,-1.00,0.00,-3.00,141.00,0.00,2824.00,0.00
" 4,225 ",7,0,54.00,52.00,0.00,0.00,0.00,0.00,17.00,1.00,0.00,-4.00
" 4,226 ",8,0,133.00,11.00,0.00,-4.00,0.00,-3.00,-18.00,-1.00,96.00,1.00
" 4,227 ",4,0,2.00,2.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00
